figure_id,comparison_id,reference,other,modality,metric,mean_diff,p_raw,p_holm,n_pairs,ci_lo,ci_hi
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,distance_correlation_umap,0.129835,0.000000,0.000000,48,0.098948,0.161310
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,manifold_dimensionality_intrin,0.239459,0.000000,0.000000,48,0.204713,0.271184
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,noise_resilience_intrin,0.236088,0.000000,0.000001,48,0.167058,0.299266
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,overall_quality_intrin,0.199481,0.000000,0.000000,48,0.159675,0.233238
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,overall_quality_tsne,0.102746,0.000000,0.000000,48,0.082340,0.124551
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,overall_quality_umap,0.105947,0.000000,0.000000,48,0.086515,0.124694
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,participation_ratio_intrin,0.284790,0.000000,0.000000,48,0.241426,0.326969
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,spectral_decay_rate_intrin,0.112460,0.000000,0.000000,48,0.092345,0.129931
fig07,fig07_scCCVGBen_GAT_vs_INFO,scCCVGBen_GAT,INFO,scrna,trajectory_directionality_intrin,0.178102,0.000000,0.000000,48,0.135710,0.214170
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,ASW,0.164151,0.000000,0.000000,94,0.149060,0.179015
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,CAL,3903.251435,0.000000,0.000000,94,3415.198446,4427.312651
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,DAV,-0.432043,0.000000,0.000000,94,-0.466774,-0.396829
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,K_max_tsne,-117.074468,0.000000,0.000000,94,-135.372872,-98.136436
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,K_max_umap,-115.925532,0.000000,0.000000,94,-132.372606,-99.350532
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,Q_global_tsne,0.025302,0.000001,0.000005,94,0.016704,0.034133
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,Q_global_umap,0.027030,0.000001,0.000006,94,0.018065,0.036290
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,Q_local_tsne,0.113601,0.000000,0.000000,94,0.103020,0.124373
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,Q_local_umap,0.110747,0.000000,0.000000,94,0.099125,0.123076
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,anisotropy_score_intrin,0.230739,0.000000,0.000000,94,0.217102,0.243785
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,distance_correlation_tsne,0.039602,0.008253,0.033012,94,0.013760,0.066132
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,distance_correlation_umap,0.053717,0.001760,0.005280,94,0.027213,0.081758
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,manifold_dimensionality_intrin,0.196909,0.000000,0.000000,94,0.180917,0.211948
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,noise_resilience_intrin,0.286224,0.000000,0.000000,94,0.237375,0.337028
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,overall_quality_intrin,0.184201,0.000000,0.000000,94,0.163944,0.203917
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,overall_quality_tsne,0.059501,0.000000,0.000000,94,0.046628,0.072835
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,overall_quality_umap,0.063831,0.000000,0.000000,94,0.049758,0.078351
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,participation_ratio_intrin,0.214160,0.000000,0.000000,94,0.189290,0.238574
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,spectral_decay_rate_intrin,0.109035,0.000000,0.000000,94,0.100073,0.117714
fig07,fig07_scCCVGBen_GAT_vs_KPCA,scCCVGBen_GAT,KPCA,scrna,trajectory_directionality_intrin,0.110335,0.000000,0.000000,94,0.088098,0.131851
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,ASW,0.113547,0.000000,0.000000,94,0.097833,0.128658
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,CAL,3904.653544,0.000000,0.000000,94,3384.268777,4464.048979
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,DAV,-0.256885,0.000000,0.000000,94,-0.294594,-0.218852
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,K_max_tsne,-59.755319,0.000000,0.000000,94,-77.884309,-39.978457
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,K_max_umap,-68.361702,0.000000,0.000000,94,-80.265957,-56.233511
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,Q_global_tsne,0.052137,0.000000,0.000000,94,0.043144,0.061485
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,Q_global_umap,0.054517,0.000000,0.000000,94,0.045043,0.064007
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,Q_local_tsne,0.095418,0.000000,0.000000,94,0.083309,0.108791
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,Q_local_umap,0.097025,0.000000,0.000000,94,0.083052,0.111137
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,anisotropy_score_intrin,0.195455,0.000000,0.000000,94,0.177184,0.212630
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,distance_correlation_tsne,0.121862,0.000000,0.000000,94,0.097289,0.147713
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,distance_correlation_umap,0.140044,0.000000,0.000000,94,0.113298,0.167303
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,manifold_dimensionality_intrin,0.343419,0.000000,0.000000,94,0.326717,0.358784
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,noise_resilience_intrin,0.345387,0.000000,0.000000,94,0.295512,0.398452
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,overall_quality_intrin,0.268339,0.000000,0.000000,94,0.248831,0.287539
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,overall_quality_tsne,0.089806,0.000000,0.000000,94,0.076429,0.103627
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,overall_quality_umap,0.097195,0.000000,0.000000,94,0.082597,0.112200
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,participation_ratio_intrin,0.376468,0.000000,0.000000,94,0.355980,0.395642
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,spectral_decay_rate_intrin,0.148147,0.000000,0.000000,94,0.139550,0.156212
fig07,fig07_scCCVGBen_GAT_vs_NMF,scCCVGBen_GAT,NMF,scrna,trajectory_directionality_intrin,0.221084,0.000000,0.000000,94,0.202381,0.239429
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,ASW,0.162050,0.000000,0.000000,94,0.147086,0.176255
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,CAL,3895.767330,0.000000,0.000000,94,3408.274395,4425.997462
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,DAV,-0.432860,0.000000,0.000000,94,-0.470031,-0.397438
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,K_max_tsne,-117.372340,0.000000,0.000000,94,-137.501596,-96.965691
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,K_max_umap,-120.670213,0.000000,0.000000,94,-136.585372,-104.478191
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,Q_global_tsne,0.025869,0.000002,0.000008,94,0.017036,0.035085
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,Q_global_umap,0.026486,0.000001,0.000006,94,0.017623,0.035707
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,Q_local_tsne,0.117492,0.000000,0.000000,94,0.107275,0.128214
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,Q_local_umap,0.112788,0.000000,0.000000,94,0.100987,0.125227
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,anisotropy_score_intrin,0.229010,0.000000,0.000000,94,0.214874,0.242419
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,distance_correlation_tsne,0.038629,0.018153,0.036305,94,0.011450,0.066036
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,distance_correlation_umap,0.052494,0.001129,0.004517,94,0.025300,0.080246
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,manifold_dimensionality_intrin,0.194705,0.000000,0.000000,94,0.178646,0.209932
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,noise_resilience_intrin,0.285624,0.000000,0.000000,94,0.237032,0.336340
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,overall_quality_intrin,0.182689,0.000000,0.000000,94,0.162314,0.202464
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,overall_quality_tsne,0.060664,0.000000,0.000000,94,0.047110,0.074828
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,overall_quality_umap,0.063923,0.000000,0.000000,94,0.049925,0.078686
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,participation_ratio_intrin,0.212037,0.000000,0.000000,94,0.187123,0.236584
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,spectral_decay_rate_intrin,0.108196,0.000000,0.000000,94,0.099043,0.116925
fig07,fig07_scCCVGBen_GAT_vs_PCA,scCCVGBen_GAT,PCA,scrna,trajectory_directionality_intrin,0.108570,0.000000,0.000000,94,0.086268,0.130345
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,ASW,0.226042,0.000000,0.000000,48,0.207285,0.243617
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,CAL,3955.178823,0.000000,0.000000,48,3269.565019,4702.370043
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,DAV,-0.556433,0.000000,0.000000,48,-0.611962,-0.505918
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,K_max_tsne,-87.291667,0.000001,0.000005,48,-113.001563,-61.205729
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,K_max_umap,-121.479167,0.000000,0.000000,48,-146.750000,-99.433854
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,Q_global_tsne,0.040526,0.000002,0.000008,48,0.025566,0.056247
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,Q_global_umap,0.033990,0.000023,0.000046,48,0.019884,0.048239
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,Q_local_tsne,0.157149,0.000000,0.000000,48,0.135634,0.181492
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,Q_local_umap,0.143820,0.000000,0.000000,48,0.121766,0.167398
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,anisotropy_score_intrin,0.140791,0.000000,0.000000,48,0.108300,0.169642
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,distance_correlation_tsne,0.077867,0.000140,0.000698,48,0.042380,0.115638
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,distance_correlation_umap,0.081714,0.000012,0.000062,48,0.049293,0.114993
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,manifold_dimensionality_intrin,0.205606,0.000000,0.000000,48,0.173546,0.236679
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,noise_resilience_intrin,0.224281,0.000000,0.000001,48,0.155357,0.288111
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,overall_quality_intrin,0.180200,0.000000,0.000000,48,0.143217,0.213862
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,overall_quality_tsne,0.091847,0.000000,0.000000,48,0.070066,0.115326
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,overall_quality_umap,0.086508,0.000000,0.000000,48,0.065651,0.108242
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,participation_ratio_intrin,0.245898,0.000000,0.000000,48,0.204653,0.288864
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,spectral_decay_rate_intrin,0.100935,0.000000,0.000000,48,0.081573,0.118378
fig07,fig07_scCCVGBen_GAT_vs_TC,scCCVGBen_GAT,TC,scrna,trajectory_directionality_intrin,0.162299,0.000000,0.000000,48,0.121555,0.199878
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,ASW,0.163667,0.000000,0.000000,94,0.149473,0.177352
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,CAL,3864.597989,0.000000,0.000000,94,3380.392137,4393.273306
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,DAV,-0.431674,0.000000,0.000000,94,-0.464940,-0.399089
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,K_max_tsne,-116.989362,0.000000,0.000000,94,-135.308777,-98.115691
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,K_max_umap,-122.670213,0.000000,0.000000,94,-139.086170,-105.786702
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,Q_global_tsne,0.025502,0.000002,0.000008,94,0.016530,0.034719
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,Q_global_umap,0.025221,0.000005,0.000016,94,0.015914,0.034649
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,Q_local_tsne,0.119108,0.000000,0.000000,94,0.108934,0.129554
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,Q_local_umap,0.113672,0.000000,0.000000,94,0.102190,0.126277
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,anisotropy_score_intrin,0.214256,0.000000,0.000000,94,0.200352,0.227386
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,distance_correlation_tsne,0.040204,0.010857,0.033012,94,0.012580,0.069494
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,distance_correlation_umap,0.050580,0.003248,0.006496,94,0.023188,0.078582
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,manifold_dimensionality_intrin,0.198448,0.000000,0.000000,94,0.180707,0.216613
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,noise_resilience_intrin,0.283097,0.000000,0.000000,94,0.234638,0.333729
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,overall_quality_intrin,0.178667,0.000000,0.000000,94,0.158292,0.198736
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,overall_quality_tsne,0.061605,0.000000,0.000000,94,0.047931,0.075998
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,overall_quality_umap,0.063158,0.000000,0.000000,94,0.048637,0.078269
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,participation_ratio_intrin,0.205304,0.000000,0.000000,94,0.180660,0.229679
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,spectral_decay_rate_intrin,0.104887,0.000000,0.000000,94,0.095710,0.113565
fig07,fig07_scCCVGBen_GAT_vs_TSVD,scCCVGBen_GAT,TSVD,scrna,trajectory_directionality_intrin,0.105619,0.000000,0.000000,94,0.083338,0.127461
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,ASW,0.174574,0.000000,0.000000,48,0.156725,0.193945
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,CAL,3364.266910,0.000000,0.000000,48,2641.471884,4086.121292
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,DAV,-0.403751,0.000000,0.000000,48,-0.466574,-0.351581
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,K_max_tsne,-115.937500,0.000000,0.000000,48,-139.772396,-93.082813
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,K_max_umap,-123.750000,0.000000,0.000000,48,-147.689063,-103.207813
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,Q_global_tsne,0.018688,0.032446,0.032446,48,0.004153,0.035094
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,Q_global_umap,0.013697,0.144971,0.144971,48,0.000757,0.027549
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,Q_local_tsne,0.121623,0.000000,0.000000,48,0.100063,0.147557
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,Q_local_umap,0.106189,0.000000,0.000000,48,0.085522,0.129903
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,anisotropy_score_intrin,0.097301,0.000000,0.000000,48,0.067362,0.126198
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,distance_correlation_tsne,0.035216,0.153740,0.153740,48,-0.001976,0.074272
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,distance_correlation_umap,0.049255,0.009919,0.009919,48,0.015477,0.085818
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,manifold_dimensionality_intrin,0.139119,0.000000,0.000000,48,0.108599,0.170210
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,noise_resilience_intrin,0.205482,0.000000,0.000000,48,0.139774,0.264428
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,overall_quality_intrin,0.145532,0.000000,0.000000,48,0.111808,0.175542
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,overall_quality_tsne,0.058509,0.000002,0.000002,48,0.035937,0.084413
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,overall_quality_umap,0.056380,0.000004,0.000004,48,0.035694,0.079031
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,participation_ratio_intrin,0.178527,0.000000,0.000000,48,0.138361,0.224015
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,spectral_decay_rate_intrin,0.079835,0.000000,0.000000,48,0.063036,0.095812
fig07,fig07_scCCVGBen_GAT_vs_highBeta,scCCVGBen_GAT,highBeta,scrna,trajectory_directionality_intrin,0.141961,0.000000,0.000000,48,0.103657,0.176616
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,ASW,0.340763,0.000000,0.000000,48,0.319620,0.361135
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,CAL,4626.168496,0.000000,0.000000,48,3926.352693,5407.172220
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,DAV,-1.089076,0.000000,0.000000,48,-1.134146,-1.043303
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,K_max_tsne,-42.395833,0.000147,0.000363,48,-66.396875,-18.041146
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,K_max_umap,-103.979167,0.000000,0.000000,48,-131.105208,-81.603646
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,Q_global_tsne,0.111838,0.000000,0.000000,48,0.097521,0.125717
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,Q_global_umap,0.104508,0.000000,0.000000,48,0.089059,0.118958
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,Q_local_tsne,0.258644,0.000000,0.000000,48,0.238946,0.279703
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,Q_local_umap,0.249335,0.000000,0.000000,48,0.228985,0.270065
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,anisotropy_score_intrin,0.392354,0.000000,0.000000,48,0.360791,0.418361
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,distance_correlation_tsne,0.264932,0.000000,0.000000,48,0.227263,0.300806
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,distance_correlation_umap,0.283050,0.000000,0.000000,48,0.245762,0.318084
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,manifold_dimensionality_intrin,0.313727,0.000000,0.000000,48,0.285012,0.337572
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,noise_resilience_intrin,0.299323,0.000000,0.000000,48,0.245785,0.355331
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,overall_quality_intrin,0.330719,0.000000,0.000000,48,0.297030,0.358819
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,overall_quality_tsne,0.211805,0.000000,0.000000,48,0.191911,0.230937
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,overall_quality_umap,0.212298,0.000000,0.000000,48,0.190472,0.233242
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,participation_ratio_intrin,0.595340,0.000000,0.000000,48,0.546927,0.632759
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,spectral_decay_rate_intrin,0.201227,0.000000,0.000000,48,0.183484,0.215667
fig07,fig07_scCCVGBen_GAT_vs_scVI,scCCVGBen_GAT,scVI,scrna,trajectory_directionality_intrin,0.276745,0.000000,0.000000,48,0.240712,0.306302
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,ASW,0.120080,0.000000,0.000000,100,0.105231,0.135964
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,CAL,2501.553318,0.000000,0.000000,100,2152.473013,2872.126822
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,DAV,-0.526455,0.000000,0.000000,100,-0.578712,-0.475393
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,K_max_tsne,-117.440000,0.000000,0.000000,100,-154.192750,-80.667500
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,K_max_umap,-103.450000,0.000000,0.000000,100,-129.762500,-79.519000
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,Q_global_tsne,0.051895,0.000000,0.000000,100,0.041357,0.062398
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,Q_global_umap,0.056985,0.000000,0.000000,100,0.048332,0.065891
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,Q_local_tsne,0.132713,0.000000,0.000000,100,0.118006,0.147591
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,Q_local_umap,0.143893,0.000000,0.000000,100,0.131820,0.155809
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,anisotropy_score_intrin,0.266899,0.000000,0.000000,100,0.245945,0.287792
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,distance_correlation_tsne,0.101446,0.000000,0.000000,100,0.079725,0.124263
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,distance_correlation_umap,0.115090,0.000000,0.000000,100,0.095343,0.136193
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,manifold_dimensionality_intrin,0.248315,0.000000,0.000000,100,0.230643,0.266268
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,noise_resilience_intrin,0.518718,0.000000,0.000000,100,0.460996,0.578887
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,overall_quality_intrin,0.298570,0.000000,0.000000,100,0.270227,0.327576
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,overall_quality_tsne,0.095351,0.000000,0.000000,100,0.081017,0.110228
fig08,fig08_scCCVGBen_vs_LSI,scCCVGBen,LSI,scatac,overall_quality_umap,0.105323,0.000000,0.000000,100,0.093418,0.117856
